,product_code,count_of_sizes,colors
109,CZ0790-161,19,"['White/White/University Red', 'Sail/Atmosphere Grey/Black']"
110,FQ3381-002,12,"['Medium Soft Pink/Total Orange/Laser Orange/Oil Green', 'Light Bone/Ashen Slate/Coconut Milk/Laser Orange', 'Black/Emerald Rise/Photo Blue', 'Oxygen Purple/Lemon Chiffon/Ice Peach/Black', 'White/Football Grey/Black']"
111,DX8733-103,13,"['White/Green Strike/Black', 'Black/Wolf Grey/White/Bright Crimson', 'Black/Grand Purple/Aurora Green/Glow']"
112,DM1123-100,9,"['Light Bone/Phantom/Flat Pewter/Black', 'Fuchsia Dream/Sail/White/Citron Tint', 'Black/Bright Crimson/Alligator/Barely Volt', 'Black/Lilac/Court Purple/University Gold', 'White/Black/Metallic Silver', 'Grey Fog/Cobblestone/Laser Blue/Hyper Pink']"
113,DM0825-101,15,"['Coconut Milk/University Blue/Light Orewood Brown/Hot Punch', 'Light Menta/Lilac/Mint Foam/White', 'Black/University Blue/Smoke Grey/White', 'Black/Wolf Grey/White/Black', 'White/Barely Volt/Grey Fog/Black', 'Cobblestone/Ironstone/Magic Ember/Black', 'Dark Marina Blue/Pink Gaze/Midnight Navy/Celestine Blue', 'Sail/Rattan/Yellow Strike/Smoke Grey']"
114,FB2238-001,25,"['Violet Dust/Purple Cosmos/University Gold', 'Melon Tint/Metallic Red Bronze/Monarch', 'Light Bone/Coconut Milk/Dark Russet/Campfire Orange', 'Black/Iron Grey/Oil Green/Metallic Pewter']"
115,DR8784-301,25,"['Geode Teal/Melon Tint/Stadium Green/Campfire Orange', 'Court Purple/Light Thistle Heather/University Gold/Black', 'Wolf Grey/Iron Grey/Black/White', 'Track Red/Teal Nebula/Emerald Rise/Black', 'Black/Medium Soft Pink/White', 'Blue Tint/Guava Ice/Medium Olive/Teal Nebula', 'Ghost Green/Space Purple/Black/Racer Blue', 'Light Orewood Brown/Sesame/Sail/Coral Chalk', 'White/Black/Metallic Silver']"
116,DR8785-002,7,"['Game Royal/University Red/Photo Blue/Black', 'Phantom/Action Grape/White/Action Green', 'Guava Ice/White/Black/Medium Soft Pink', 'Black/Coconut Milk/Vivid Sulfur/Light Silver', 'White/Black/Phantom/Light Smoke Grey']"
117,DX4361-001,19,"['Black/Orange/Electro Orange/Black', 'Black/Black/Gum Light Brown/White', 'White/Black', 'Cacao Wow/Cacao Wow/Earth/Black']"
118,DV5475-300,10,"['Red Stardust/Rosewood/Dark Russet/Team Red', 'Gorge Green/Action Green/Bright Cactus/Copa', 'Lilac/Medium Soft Pink/Coconut Milk/Noise Aqua']"
119,CD4382-400,21,"['Sail/Light Lemon Twist/Black/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White']"
120,DX5388-900,15,"['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color']"
121,DZ0489-101,15,"['White/Safety Orange/Vivid Grape/Deep Jungle', 'White/Total Orange/Pale Ivory/Black']"
122,CD4382-600,21,['Hyper Pink/Laser Orange/Black']
123,DD9304-602,25,"['Barely Green/Barely Volt/Football Grey/Cave Purple', 'Black/Midnight Navy/White/Volt', 'Black/Wolf Grey/Cool Grey/White', 'White/Pure Platinum/Black', 'Picante Red/Team Red/Brilliant Orange/Jade Ice', 'Phantom/Light Orewood Brown/University Gold/White']"
124,FQ8732-010,17,"['Photon Dust/Light Bone/Pale Ivory/Khaki', 'Black/Anthracite/Black', 'Flat Pewter/Light Iron Ore/Metallic Silver/White', 'Pure Platinum/Black/White', 'Coconut Milk/Medium Blue/Photon Dust/Sail']"
125,FQ8971-600,10,"['Black/Iron Grey/Jade Ice/Pastel Yellow', 'Fierce Pink/Fireberry/Hyper Pink/Guava Ice']"
126,DZ2946-100,26,"['University Red/White', 'Game Royal/White', 'White/White/Black', 'Black/Black/White', 'Wolf Grey/White']"
127,DJ5423-300,2,"['Guava Ice/Bordeaux/Bold Berry/Bright Crimson', 'Guava Ice/Emerald Rise/Medium Olive/Blue Lightning', 'Laser Orange/Hyper Pink/White/Racer Blue', 'Violet Frost/Purple Pulse/Canyon Purple/Metallic Gold', 'Sesame/Sail/Midnight Navy/Light Crimson', 'Black/White/Pure Platinum/Metallic Gold', 'Light Silver/Lemon Chiffon/Safety Orange/Hyper Royal', 'Black/University Red/University Gold/Black', 'Barely Green/Medium Soft Pink/Light Bone/Multi-Color']"
128,FZ3620-001,19,['Football Grey/White/Luminous Green/Black']
129,864349-302,20,"['Noble Green/Noble Green/White/Midnight Navy', 'University Red/University Red/White/White', 'Cerulean/Cerulean/White/White']"
130,DX5051-400,14,"['Bright Crimson/Deep Burgundy', 'Black/Wolf Grey', 'Deep Royal Blue/White', 'White/Wolf Grey', 'Mica Green/Light Silver', 'White/Wolf Grey']"
131,942839-600,10,"['White/Black', 'Raspberry Red/White/Teal Tint/Blue Void', 'White/Pure Platinum/Black']"
132,DV2917-401,17,"['Field Purple/Rush Fuchsia', 'Mint Foam/Emerald Rise/Stadium Green/Metallic Silver', 'Black/Dark Smoke Grey/Coconut Milk/Black', 'Ember Glow/Light Fusion Red/University Red', 'Deep Royal/Metallic Silver/Hyper Royal/Vivid Purple', 'Black/Vivid Purple/Bright Crimson/Metallic Silver']"
133,FQ7223-900,23,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
134,CW7586-100,1,['White/Sail/Platinum Tint']
135,,0,[None]
136,FB9752-100,2,"['Summit White/Photon Dust/Sanddrift/Sail', 'White/White/White/Black', 'Sea Coral/Black/White/Coral Chalk', 'Pale Ivory/Summit White/Oatmeal/Picante Red', 'White/White/Summit White', 'Summit White/Black/Light Silver/Metallic Silver']"
137,DV3907-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
138,DQ5601-003,13,"['Black/Black/Anthracite/Black', 'Black/Black/White', 'Wheat/Black/Gum Light Brown/Sail']"
139,FJ8893-900,22,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
140,CZ5920-400,15,"['Sea Glass/Sesame/Summit White/Deep Jungle', 'White/Photon Dust/Volt/Black', 'Black/Cool Grey/Volt/White', 'Midnight Navy/White/Volt/Black', 'University Red/White/Volt/Black', 'Cool Grey/White/Volt/Black', 'University Red/Team Red/Habanero Red/White', 'White/Pure Platinum/Wolf Grey/Black', 'Black/Dark Smoke Grey/Wolf Grey/White']"
141,DQ1470-002,15,"['White/White/Sail/Black', 'Black/Black/Team Orange/White', 'Summit White/Sea Glass/Mineral/Geode Teal', 'White/Rose Whisper/White/Pink Oxford']"
142,FJ2253-901,22,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
143,DR9631-801,6,"['White/Sail/Pure Platinum/Coconut Milk', 'Red Stardust/White/Sky J Mauve', 'Sky J Orange/Sail/Sky J Orange/Sky J Orange', 'Neutral Grey/White/Bleached Aqua', 'Anthracite/Cement Grey/White/Black', 'Medium Grey/Summit White/White', 'White/Ice Blue']"
144,,0,[None]
145,DV3282-103,2,"['Black/White/Metallic Red Bronze', 'Sail/Cobalt Bliss/Desert Ochre', 'Noble Red/Ember Glow/White', 'White/Kelly Green']"
146,CW3406-004,0,['Black/Anthracite/White']
147,DM1206-174,3,['White/Aquatone/Celestial Gold']
148,DC8753-100,27,"['Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Lime Blast/Safety Orange/White', 'White/Metallic Silver/Pure Platinum/Black', 'Black/Light Smoke Grey/Dark Smoke Grey/Metallic Silver']"
149,314352-998,15,"['Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color/Multi-Color']"
150,CD4385-400,21,"['Hyper Pink/Laser Orange/Black', 'Sail/Light Lemon Twist/Guava Ice/Fierce Pink', 'Racer Blue/Safety Orange/Lime Blast/White', 'White/Chile Red/Coconut Milk/Black', 'Mint Foam/Volt/Cave Purple']"
151,CW7637-991,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
152,FJ9302-104,15,['White/Blue Tint/White']
153,A03938C-206,15,['Iron/Egret']
154,DR5540-102,9,"['Black/White', 'White/Black']"
155,FD9782-900,14,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
156,DD9285-400,15,"['White/Emerald Rise', 'Plum Fog/Off Noir/White/Plum Fog', 'Rush Pink/Mystic Hibiscus/White/Light Curry', 'Aura/Worn Blue/White/Armory Navy', 'Black/White/Rush Pink', 'White/White', 'Black/Dark Smoke Grey/White']"
157,DO9456-100,0,"['Grain/Deep Royal Blue/Polar/Grain', 'Summit White/Metallic Silver/Bronzine', 'Sail/Metallic Silver/Tawny/Sail', 'White/Team Red/Metallic Gold Star/White', 'White/White/Safety Orange/Washed Teal', 'Yellow Ochre/White/Team Orange/Sail', 'Sail/Coconut Milk/White Onyx/Dark Marina Blue', 'Coconut Milk/Lemon Wash/Pale Vanilla/Light Bone', 'Summit White/White/Coconut Milk/Gorge Green', 'Hemp/Black/Summit White/Hemp', 'Gorge Green/Obsidian/Deep Royal Blue/Gold Suede', 'Summit White/Picante Red/Obsidian/Hyper Royal', 'White/Black/Summit White/Hemp']"
158,CW3400-001,3,['Black/White/Bright Crimson/University Red']
159,DQ7572-200,15,"['Pearl Pink/Gum Light Brown/Pearl Pink', 'Alabaster/White', 'Mineral/Sail/Mineral', 'Vachetta Tan/White/Vachetta Tan']"
160,FQ8887-100,15,['White/Metallic Silver/Platinum Tint/Chrome']
161,DJ9405-302,25,"['Track Red/Mystic Red/Fir/Metallic Silver', 'Black/Multi-Color/Picante Red/Black', 'Luminous Green/Vivid Sulfur/Sail/Barely Volt', 'White/Black', 'Black/White/Pink Foam/Pure Platinum', 'Cyber/White/Siren Red/Vivid Sulfur']"
162,DZ2653-900,15,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
163,DV2228-300,2,"['Atomic Green/Black', 'Black/White/Black', 'White/White/Pure Platinum']"
164,DH0224-200,1,"['White/White/Pure Platinum', 'Black/White/White', 'Sesame/Chutney/Topaz Gold/White']"
165,DO9327-102,2,"['Hemp/Sanddrift/Coral Chalk/Earth', 'White/Sail/Summit White/Light Smoke Grey', 'Citron Tint/Cool Grey/Summit White/Light Smoke Grey', 'Black/Dark Smoke Grey/Smoke Grey/White']"
166,BQ4632-002,1,"['Pink Blast/Dark Grey/Pink Blast/Black', 'Anthracite/Black/Black']"
167,FB2383-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
168,FB2391-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
169,DV3285-300,3,"['Luminous Green/White/Volt/High Voltage', 'White/Metallic Silver', 'Off White/Kelly Green', 'Jade Ice/Clear Jade/White', 'Black/White/Metallic Red Bronze']"
170,DJ6257-004,15,"['Black/Barely Volt/Black', 'Black/Barely Volt/White/Metallic Red Bronze', 'Black/Barely Volt/Black/White']"
171,168817C-102,8,"['White', 'Black']"
172,CN9677-002,1,"['White/Loyal Blue/Team Red', 'Hemp/Summit White/Black', 'Loyal Blue/Speed Red/White', 'Sail/Coconut Milk/Sesame/Sail', 'Chutney/Black/White', 'Sea Coral/Coral Chalk/Sail', 'Black/Black/Black', 'Black/Black/Metallic Red Bronze', 'White/White/Black', 'Barely Rose/Barely Rose/Metallic Silver', 'Black/Black/White', 'Black/Black/Light Arctic Pink']"
173,FJ4036-900,26,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
174,DZ3407-800,10,"['Black/Black/Black/Anthracite', 'Rugged Orange/Rugged Orange/Black/Black', 'Summit White/Summit White/Black/Black', 'Moss/Moss/Light Orewood Brown/Black']"
175,DD9538-012,1,"['University Red/Ember Glow/Bordeaux/Coconut Milk', 'White/Black/Wolf Grey/White', 'White/Black/Wolf Grey/Volt', 'Wolf Grey/Barely Volt/Bright Crimson/White', 'Particle Grey/Lilac/Violet Frost/Football Grey', 'Black/Volt/White']"
176,DX4219-400,8,['Dark Obsidian/Space Purple/Volt/Summit White']
177,FJ8896-900,22,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
178,DC7695-102,20,"['Lucky Green/Black/White/University Gold', 'Black/Black/Anthracite/Black', 'White/White/Gum Light Brown/Fir']"
179,FJ2975-001,15,"['White/Hot Punch/Electric Algae/Racer Blue', 'Black/Green Abyss/Hyper Pink/Fuchsia Dream', 'Fuchsia Dream/Racer Blue/Baltic Blue/Bright Crimson', 'White/Sea Coral/Black/Topaz Gold', 'Jade Ice/Clear Jade Ii/Picante Red/Obsidian', 'Black/Off Noir/Sesame/Sail', 'Pink Oxford/Barely Rose/White/White', 'Pure Platinum/Wolf Grey/Lime Blast/Bright Mandarin', 'Black/White', 'Black/Anthracite/Noise Aqua/White', 'Burgundy Crush/Purple Ink/Black/Iron Grey', 'Black/Velvet Brown/Team Red/Bright Crimson']"
180,DV2757-003,0,"['Light Silver/Deep Jungle/Honeydew/White', 'Sesame/Guava Ice/Red Stardust/Deep Jungle', 'Black/Anthracite/White/Summit White', 'Melon Tint/Campfire Orange/Bright Mandarin/Coconut Milk', 'Jade Ice/Emerald Rise/Clear Jade/White', 'Rush Fuchsia/Fuchsia Dream/Black/Light Lemon Twist', 'Pale Vanilla/Topaz Gold/Sanddrift/Sea Coral', 'Summit White/Pure Platinum/White/Black', 'Phantom/Bright Cactus/Light Bone/Medium Soft Pink', 'Black/Sail/Pink Spell/Brilliant Orange']"
181,DC2533-600,1,"['White/Picante Red/Sail/Summit White', 'Picante Red/Light Photo Blue/Coconut Milk/Sail', 'Game Royal/Stadium Green/Picante Red/Citron Pulse', 'White/Black/White', 'Active Fuchsia/Black/Coconut Milk/University Gold', 'Orange Pulse/Baroque Brown/University Gold/Pinksicle']"
182,CZ5918-012,2,"['Black/Cool Grey/Volt/White', 'White/Photon Dust/Volt/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'Black/Dark Smoke Grey/Wolf Grey/White', 'White/Wolf Grey/Pure Platinum']"
183,FN7104-010,15,"['Deep Jungle/Bronzine/Sesame/White', 'Black/Light Magenta/Pink Foam/Phantom', 'Sail/Black/Chrome', 'Metallic Gold/Black/White/Varsity Red', 'Metallic Silver/White/Black/Varsity Red', 'Black/Black/White', 'Black/Black/Dark Smoke Grey', 'White/White/White']"
184,DD3024-101,1,"['Racer Blue/Fuchsia Dream/Bright Crimson/Black', 'White/Hot Punch/Pink Foam/Cobalt Bliss', 'Light Soft Pink/University Gold/Light Thistle/White', 'Black/Grey Fog/White/Dark Smoke Grey', 'Black/White', 'White/Pure Platinum/Metallic Silver', 'Platinum Tint/Team Orange/Black/Metallic Summit White', 'White/Platinum Tint/Pearl Pink/Midnight Navy']"
185,FB6877-100,15,['White/White']
186,DZ2906-600,22,"['University Red/White/White', 'Game Royal/White/White', 'Black/White', 'Midnight Navy/White/White', 'Wolf Grey/White/White']"
187,DJ7383-800,7,"['Black/Dark Smoke Grey/White', 'Deep Jungle/Black/Pure Platinum/Metallic Silver', 'Guava Ice/Vivid Sulfur/Rugged Orange/Vivid Purple']"
188,FD4849-106,15,['White/Black/Coconut Milk/University Red']
189,DJ6521-002,6,"['White/Football Grey/University Red/Hyper Violet', 'White/Pure Platinum/Blue Tint/Midnight Navy', 'White/Pure Platinum/Blue Tint/Wolf Grey', 'White/Black/Blue Tint/University Red', 'Black/Teal Nebula/Hyper Pink/White', 'White/Blue Tint/Pure Platinum/Black', 'Black/Blue Tint/Anthracite/White', 'White/Phantom/Laser Orange/Light Crimson', 'White/Wolf Grey/Pure Platinum/Black', 'Wolf Grey/Cool Grey/Pure Platinum/White', 'University Red/Team Red/Habanero Red/White']"
190,DX7998-700,16,"['Volt/Black/Hyper Pink/White', 'Black/Dark Smoke Grey/White/Metallic Silver', 'White/Pure Platinum/Metallic Silver/Black']"
191,DM8974-004,15,"['Black/White/Fireberry/Metallic Gold', 'White/Clear Jade/Barely Green/Deep Jungle', 'White/Vivid Sulfur/Amber Brown/Rush Fuchsia', 'Pearl Pink/Coral Chalk/White/Midnight Navy', 'Hyper Pink/Laser Orange/Black', 'Black/Black/White', 'Black/White']"
192,DX2044-201,9,"['Vachetta Tan/White/Vachetta Tan', 'Pecan/White/Pecan', 'Sail/Sesame/Obsidian']"
193,DM3494-105,19,"['Black/Black/White', 'White/White/White', 'Pilgrim/Pilgrim/White/Black', 'Black/Black/Black', 'White/White/Gum Light Brown/Light Bone', 'Dark Driftwood/Dark Driftwood/Black/White']"
194,CT1725-106,15,"['White/Blue Tint', 'White/White Onyx/Rush Pink', 'Light Soft Pink/Pink Oxford/Desert Berry/White', 'White/White']"
195,DX7999-100,17,"['Black/Dark Smoke Grey/White/Metallic Silver', 'White/Total Orange/Laser Orange/Black', 'Volt/Black/Hyper Pink/White']"
196,FJ8894-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
197,AO1523-500,15,"['Rush Fuchsia/Rush Fuchsia/Rush Fuchsia', 'Black/Sail/Black', 'Cinder Orange/Cinder Orange', 'Off White/Light Silver']"
198,DV5477-401,5,"['Court Purple/White/White/Amarillo', 'Pine Green/White/White/Black', 'Pale Ivory/White/Hemp/Jade Ice', 'Pink Bloom/Phantom/Gum Yellow/Mineral Teal', 'Obsidian/White/Hyper Royal/Obsidian', 'Photon Dust/Photon Dust/White/Black', 'Black/Black/White']"
199,FZ0814-900,17,['Multi-Color/Multi-Color/Multi-Color']
200,FB9891-100,1,"['Galactic Jade/Sail/Sky J Mauve/Desert', 'White/Sail/Coconut Milk/Pure Platinum']"
201,DV2272-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
202,DV3903-900,15,"['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']"
203,FJ8895-900,18,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
204,846440-998,7,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
205,DX2314-200,7,['Hemp/Sail/Velvet Brown/Light Soft Pink']
206,FV0400-001,9,"['Black/Volt/White', 'Ashen Slate/Diffused Blue/University Blue/White', 'Sail/Bicoastal/Campfire Orange/Safety Orange', 'Black/University Red/Lime Blast/White', 'White/Light Smoke Grey/Black', 'Black/Field Purple/University Gold']"
207,DZ3299-002,17,"['Black/Black/White', 'Wolf Grey/Wolf Grey/White', 'White/Black/Black', 'Game Royal/Game Royal/White', 'Midnight Navy/Midnight Navy/White', 'Court Purple/Court Purple/White', 'University Red/University Red/White']"
208,DV7006-200,15,"['Cacao Wow/Coconut Milk/Black/Sail', 'Medium Olive/Coconut Milk/Black/Sail', 'Blue Whisper/Sail/Black/Football Grey', 'Light Bone/Alabaster/Black/Sail']"
209,DD9291-600,12,"['Black/Iron Grey/Dark Smoke Grey/White', 'Barely Rose/Pink Oxford/White/Rose Whisper']"
210,166800C-001,20,"['Black', 'White']"
211,FD6409-003,15,"['White/Summit White/Platinum Tint/White', 'Black/Anthracite/Particle Grey/Black', 'Cobblestone/Light Orewood Brown/Black/Reflect Silver']"
212,FJ4036-900,26,['Multi-Color/Multi-Color/Multi-Color']
213,DQ2904-002,15,"['Lapis/Deep Royal Blue/White/Pure Platinum', 'Summit White/White/Sail/Light Smoke Grey', 'Black/Anthracite/Bright Crimson/White', 'Light Iron Ore/Amethyst Ash/White/Black', 'Aura/White/Barely Green/Ashen Slate', 'Pink Oxford/White/Barely Rose/Summit White', 'Phantom/White/Black/Sanded Gold']"
214,DC7695-100,16,"['Black/Black/Gum Light Brown/White', 'White/White/White/Black']"
215,DJ4471-121,4,['White/Bright Crimson/Pink Blast/Black']
216,DV5472-001,2,['Wolf Grey/Wolf Grey/Gum Light Brown/White']
217,DX4985-003,26,"['Noble Red/Desert Berry/Guava Ice/Ice Peach', 'Geode Teal/Purple Ink/Total Orange/Jade Ice', 'Fossil Stone/Alabaster/Desert Berry/Celestial Gold', 'Black/Pure Platinum/White', 'Blue Lightning/Phantom/Ice Peach/Emerald Rise', 'Light Orewood Brown/Medium Soft Pink/Blue Lightning/Emerald Rise', 'White/White/Black', 'Black/Fuchsia Dream/Baltic Blue/Phantom', 'Gym Red/Fir/Court Purple/Metallic Gold']"
218,DV2957-001,2,"['Black/Sand/Sail/Multi-Color', 'Flat Opal/White/Multi-Color']"
219,FN3435-148,0,"['Sail/Sail/Rattan/Black', 'Sail/Total Orange/Laser Orange/Cobalt Bliss', 'White/Volt/Racer Blue/Black', 'Coconut Milk/Mint Foam/Volt/Cave Purple', 'Black/White/Sail/Metallic Gold Grain', 'White/Metallic Silver/Black', 'White/Clear Jade/Light Ultramarine/Deep Jungle', 'Hyper Pink/Laser Orange/Black', 'University Red/Sea Glass/White/Blue Joy']"
220,DR7880-001,0,"['White/White/White/White', 'Off Noir/Summit White/Plum Fog/Pink Prime']"
221,DH9227-101,18,"['White/White/Black/Black', 'White/Varsity Royal/White/Varsity Red', 'Black/Black/White/White']"
222,FJ8890-905,24,"['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']"
223,DV7903-003,12,"['Gridiron/Summit White/Summit White/Black', 'Black/Black/Black/Anthracite', 'Neutral Olive/Action Grape/Light Orewood Brown/Gridiron', 'Laser Orange/Laser Orange/Light Orewood Brown/Light Orewood Brown', 'Light Iron Ore/Flat Pewter/Light Iron Ore/Black']"
