,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
182,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/ID9777.html,50,48,160,Women's Originals,Adidas,ID9777
183,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9559.html,18,63,140,WOMEN Sportswear,Adidas,ID9559
184,Ultraboost 1.0 Texas A&M,https://www.adidas.com/us/ultraboost-1.0-texas-a-m/HQ5878.html,3,140,200,WOMEN Sportswear,Adidas,HQ5878
185,Ultraboost 1.0 Washington,https://www.adidas.com/us/ultraboost-1.0-washington/HQ5867.html,3,140,200,WOMEN Sportswear,Adidas,HQ5867
186,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ8598.html,7,133,190,Women's Running,Adidas,HQ8598
187,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-gore-tex-2.0-hiking-shoes/IF4926.html,8,92,230,Women's TERREX,Adidas,IF4926
188,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8067.html,12,77,110,WOMEN Originals,Adidas,IF8067
189,TERREX AX4 Mid GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-ax4-mid-gore-tex-hiking-shoes/IF4850.html,2,70,140,Women's TERREX,Adidas,IF4850
190,Adistar CS 2.0 Running Shoes,https://www.adidas.com/us/adistar-cs-2.0-running-shoes/HP9641.html,3,64,160,Women's Running,Adidas,HP9641
191,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/HP5971.html,18,56,140,WOMEN Sportswear,Adidas,HP5971
192,adidas by Stella McCartney Sportswear Shoe,https://www.adidas.com/us/adidas-by-stella-mccartney-sportswear-shoe/HP3213.html,3,196,280,WOMEN adidas by Stella McCartney,Adidas,HP3213
193,Switch FWD Running Shoes,https://www.adidas.com/us/switch-fwd-running-shoes/ID1785.html,6,56,140,Women's Running,Adidas,ID1785
194,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-gore-tex-2.0-hiking-shoes/IE2163.html,8,138,230,Women's TERREX,Adidas,IE2163
195,Racer TR23 Shoes,https://www.adidas.com/us/racer-tr23-shoes/IF0043.html,11,56,80,Women's Essentials,Adidas,IF0043
196,Ultra adidas 4D Shoes,https://www.adidas.com/us/ultra-adidas-4d-shoes/HP9737.html,7,154,220,WOMEN Sportswear,Adidas,HP9737
197,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/ID7801.html,6,105,150,WOMEN Originals,Adidas,ID7801
198,adidas 4DFWD 2 Running Shoes,https://www.adidas.com/us/adidas-4dfwd-2-running-shoes/HP7646.html,2,80,200,Women's Running,Adidas,HP7646
199,X_PLRPHASE Shoes,https://www.adidas.com/us/x_plrphase-shoes/ID9620.html,7,44,110,Women's Sportswear,Adidas,ID9620
200,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/IE1778.html,3,67,190,Women's Running,Adidas,IE1778
201,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8069.html,6,55,110,WOMEN Originals,Adidas,IF8069
202,adidas 4DFWD 2 Running Shoes,https://www.adidas.com/us/adidas-4dfwd-2-running-shoes/HP7647.html,2,110,200,Women's Running,Adidas,HP7647
203,NMD_R1 Shoes,https://www.adidas.com/us/nmd_r1-shoes/GZ4963.html,50,48,160,Women's Originals,Adidas,GZ4963
204,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IF8068.html,6,77,110,WOMEN Originals,Adidas,IF8068
205,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/FX7484.html,22,74,105,Women's Originals,Adidas,FX7484
206,X Crazyfast + Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast--plus-firm-ground-soccer-cleats/HQ4512.html,2,225,300,WOMEN Soccer,Adidas,HQ4512
207,Adizero Adios Pro 3 Running Shoes,https://www.adidas.com/us/adizero-adios-pro-3-running-shoes/ID8472.html,3,175,250,Women's Running,Adidas,ID8472
208,Response Super 3.0 Running Shoes,https://www.adidas.com/us/response-super-3.0-running-shoes/HP5939.html,3,54,90,Women's Running,Adidas,HP5939
209,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IE9872.html,6,77,110,WOMEN Originals,Adidas,IE9872
210,Superstar Millencon Shoes,https://www.adidas.com/us/superstar-millencon-shoes/HQ6039.html,3,44,125,Women's Originals,Adidas,HQ6039
211,NMD_W1 Shoes,https://www.adidas.com/us/nmd_w1-shoes/IE0251.html,10,128,160,Women's Originals,Adidas,IE0251
212,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/IE5195.html,6,105,150,WOMEN Originals,Adidas,IE5195
213,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9424.html,18,63,140,WOMEN Sportswear,Adidas,ID9424
214,Y-3 Rivalry,https://www.adidas.com/us/y-3-rivalry/ID5499.html,4,240,400,WOMEN Y-3,Adidas,ID5499
215,X Crazyfast.3 Laceless Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.3-laceless-firm-ground-soccer-cleats/GY7425.html,4,75,100,WOMEN Soccer,Adidas,GY7425
216,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9422.html,18,56,140,WOMEN Sportswear,Adidas,ID9422
217,Eastrail 2.0 Hiking Shoes,https://www.adidas.com/us/eastrail-2.0-hiking-shoes/HQ0936.html,,72,90,Women's TERREX,Adidas,HQ0936
218,Copa Pure II+ Firm Ground Soccer Cleats,https://www.adidas.com/us/copa-pure-ii-plus-firm-ground-soccer-cleats/IE4893.html,,188,250,WOMEN Soccer,Adidas,IE4893
219,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/GX4361.html,22,60,100,Women's Originals,Adidas,GX4361
220,AVACOURT SHOES,https://www.adidas.com/us/avacourt-shoes/IE2430.html,4,60,150,Women's Tennis,Adidas,IE2430
221,Ultra 4D Running Shoes,https://www.adidas.com/us/ultra-4d-running-shoes/GZ1336.html,3,132,220,WOMEN Running,Adidas,GZ1336
222,Adi2000 X Shoes,https://www.adidas.com/us/adi2000-x-shoes/HQ7152.html,2,66,110,Women's Originals,Adidas,HQ7152
223,Runfalcon 3 Running Shoes,https://www.adidas.com/us/runfalcon-3-running-shoes/HP7557.html,10,43,65,Women's Running,Adidas,HP7557
224,Ultraboost Light Running Shoes,https://www.adidas.com/us/ultraboost-light-running-shoes/HQ6350.html,3,133,190,Women's Running,Adidas,HQ6350
225,Spiritain 2000 Shoes,https://www.adidas.com/us/spiritain-2000-shoes/ID5409.html,5,70,100,WOMEN Sportswear,Adidas,ID5409
226,Forum Mid Shoes,https://www.adidas.com/us/forum-mid-shoes/G57984.html,5,66,110,Women's Originals,Adidas,G57984
227,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/HQ1937.html,22,88,110,Women's Originals,Adidas,HQ1937
228,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/IG0647.html,6,56,140,Women's Sportswear,Adidas,IG0647
229,Ozelia Shoes,https://www.adidas.com/us/ozelia-shoes/H04269.html,8,72,110,Women's Originals,Adidas,H04269
230,Miami Rivalry Low Shoes,https://www.adidas.com/us/miami-rivalry-low-shoes/IE7703.html,16,55,110,WOMEN Originals,Adidas,IE7703
231,TERREX FREE HIKER 2 MWN,https://www.adidas.com/us/terrex-free-hiker-2-mwn/HQ8915.html,2,77,220,WOMEN TERREX,Adidas,HQ8915
232,Hyperturf Adventure Shoes,https://www.adidas.com/us/hyperturf-adventure-shoes/HQ4313.html,2,56,140,WOMEN Originals,Adidas,HQ4313
233,Predator Accuracy.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-firm-ground-soccer-cleats/GZ0038.html,6,208,260,WOMEN Soccer,Adidas,GZ0038
234,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/ID9587.html,2,64,160,Women's Sportswear,Adidas,ID9587
235,adizero Ubersonic 4 Tennis Shoes,https://www.adidas.com/us/adizero-ubersonic-4-tennis-shoes/HR2034.html,3,70,140,Women's Tennis,Adidas,HR2034
236,Forum XLG Shoes,https://www.adidas.com/us/forum-xlg-shoes/IE7351.html,4,52,130,Women's Originals,Adidas,IE7351
237,Ultraboost 22 Running Shoes,https://www.adidas.com/us/ultraboost-22-running-shoes/GX5594.html,10,95,190,Women's Running,Adidas,GX5594
238,Stan Smith Shoes,https://www.adidas.com/us/stan-smith-shoes/IE4633.html,17,33,110,Women's Originals,Adidas,IE4633
239,Retropy E5 Shoes,https://www.adidas.com/us/retropy-e5-shoes/HQ6962.html,12,78,130,Women's Originals,Adidas,HQ6962
240,Retropy E5 Shoes,https://www.adidas.com/us/retropy-e5-shoes/HQ6962.html,12,78,130,Women's Originals,Adidas,HQ6962
241,Box Hog 3 Shoes,https://www.adidas.com/us/box-hog-3-shoes/FZ5306.html,,60,100,WOMEN Boxing,Adidas,FZ5306
242,TERREX Free Hiker GORE-TEX 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-gore-tex-2.0-hiking-shoes/HP7493.html,8,138,230,Women's TERREX,Adidas,HP7493
243,Spiritain 2000 Shoes,https://www.adidas.com/us/spiritain-2000-shoes/GZ9582.html,5,70,100,WOMEN Sportswear,Adidas,GZ9582
244,Spiritain 2000 Shoes,https://www.adidas.com/us/spiritain-2000-shoes/IE1890.html,5,70,100,WOMEN Sportswear,Adidas,IE1890
245,adidas 4DFWD 2 Running Shoes,https://www.adidas.com/us/adidas-4dfwd-2-running-shoes/HP7649.html,8,80,200,Women's Running,Adidas,HP7649
246,Pureboost 22 Running Shoes,https://www.adidas.com/us/pureboost-22-running-shoes/GW0907.html,2,56,140,Women's Running,Adidas,GW0907
247,Grambling State Ultraboost 1.0 Shoes,https://www.adidas.com/us/grambling-state-ultraboost-1.0-shoes/IG5891.html,17,140,200,WOMEN Sportswear,Adidas,IG5891
248,Puremotion Shoes,https://www.adidas.com/us/puremotion-shoes/FY9817.html,3,45,75,Women's Essentials,Adidas,FY9817
249,Switch FWD Running Shoes,https://www.adidas.com/us/switch-fwd-running-shoes/ID1788.html,2,112,140,Women's Running,Adidas,ID1788
250,Five Ten Trailcross GORE-TEX® Mountain Bike Shoes,https://www.adidas.com/us/five-ten-trailcross-gore-tex-mountain-bike-shoes/S29146.html,3,176,220,WOMEN Five Ten,Adidas,S29146
251,Duramo SL Running Shoes,https://www.adidas.com/us/duramo-sl-running-shoes/IF7876.html,7,46,70,Women's Running,Adidas,IF7876
252,Rapidmove ADV Training Shoes,https://www.adidas.com/us/rapidmove-adv-training-shoes/IF3201.html,2,108,120,Women's Training,Adidas,IF3201
253,Duramo SL 2.0 Running Shoes,https://www.adidas.com/us/duramo-sl-2.0-running-shoes/GX0709.html,,56,70,Women's Running,Adidas,GX0709
254,TERREX Swift R3 GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-swift-r3-gore-tex-hiking-shoes/FW2779.html,4,96,160,Women's TERREX,Adidas,FW2779
255,adizero Ubersonic 4 Tennis Shoes,https://www.adidas.com/us/adizero-ubersonic-4-tennis-shoes/HR2034.html,3,70,140,Women's Tennis,Adidas,HR2034
256,Forum Bold Shoes,https://www.adidas.com/us/forum-bold-shoes/GW0590.html,7,60,100,Women's Originals,Adidas,GW0590
257,Superstar XLG Shoes,https://www.adidas.com/us/superstar-xlg-shoes/ID4658.html,3,77,110,WOMEN Originals,Adidas,ID4658
258,Y-3 Shiku Run,https://www.adidas.com/us/y-3-shiku-run/HQ6667.html,,210,350,WOMEN Y-3,Adidas,HQ6667
259,X Crazyfast.1 Laceless Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-laceless-firm-ground-soccer-cleats/GY7381.html,4,203,270,WOMEN Soccer,Adidas,GY7381
260,Grambling State Rivalry Low Shoes,https://www.adidas.com/us/grambling-state-rivalry-low-shoes/IE7704.html,2,55,110,WOMEN Originals,Adidas,IE7704
261,X Crazyfast.1 Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-firm-ground-soccer-cleats/GY7416.html,4,195,260,WOMEN Soccer,Adidas,GY7416
262,Switch FWD Running Shoes,https://www.adidas.com/us/switch-fwd-running-shoes/IF8185.html,2,98,140,Women's Running,Adidas,IF8185
263,Superstar Bonega 2B Shoes,https://www.adidas.com/us/superstar-bonega-2b-shoes/HQ9884.html,2,75,125,Women's Originals,Adidas,HQ9884
264,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/ID9601.html,2,64,160,Women's Sportswear,Adidas,ID9601
265,NMD_S1 Shoes,https://www.adidas.com/us/nmd_s1-shoes/HQ4468.html,2,80,200,Women's Originals,Adidas,HQ4468
266,Ultraboost 1.0 Shoes,https://www.adidas.com/us/ultraboost-1.0-shoes/ID9664.html,24,124,190,Women's Sportswear,Adidas,ID9664
267,Supernova 2.0 Running Shoes,https://www.adidas.com/us/supernova-2.0-running-shoes/GZ6939.html,7,60,100,Women's Running,Adidas,GZ6939
268,Superstar Bonega Shoes,https://www.adidas.com/us/superstar-bonega-shoes/IF4827.html,6,48,120,Women's Originals,Adidas,IF4827
269,Adizero Ubersonic 4.1 Tennis Shoes,https://www.adidas.com/us/adizero-ubersonic-4.1-tennis-shoes/ID1566.html,4,98,140,Women's Tennis,Adidas,ID1566
270,Forum XLG Shoes,https://www.adidas.com/us/forum-xlg-shoes/IE0235.html,2,65,130,Women's Originals,Adidas,IE0235
271,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/IG0645.html,6,56,140,Women's Sportswear,Adidas,IG0645
272,Adizero Finesse Running Shoes,https://www.adidas.com/us/adizero-finesse-running-shoes/GV9091.html,2,91,130,WOMEN Track & Field,Adidas,GV9091
273,Ultraboost 21 Running Shoes,https://www.adidas.com/us/ultraboost-21-running-shoes/FY0402.html,2,114,190,Women's Running,Adidas,FY0402
274,Stan Smith Golf,https://www.adidas.com/us/stan-smith-golf/Q46252.html,2,72,120,WOMEN Golf,Adidas,Q46252
275,TERREX Soulstride Flow Trail Running Shoes,https://www.adidas.com/us/terrex-soulstride-flow-trail-running-shoes/HP5571.html,2,52,130,Women's TERREX,Adidas,HP5571
276,Hyperturf Shoes,https://www.adidas.com/us/hyperturf-shoes/GX4487.html,2,56,140,WOMEN Originals,Adidas,GX4487
277,Forum Mid Shoes,https://www.adidas.com/us/forum-mid-shoes/IE7416.html,2,60,120,Women's Originals,Adidas,IE7416
278,Ultraboost 21 Running Shoes,https://www.adidas.com/us/ultraboost-21-running-shoes/FY0404.html,2,108,180,Women's Running,Adidas,FY0404
279,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/IF7616.html,22,66,110,Women's Originals,Adidas,IF7616
280,Adizero Select Basketball Shoes,https://www.adidas.com/us/adizero-select-basketball-shoes/IE9320.html,2,55,110,WOMEN Basketball,Adidas,IE9320
281,adidas by Stella McCartney Clogs,https://www.adidas.com/us/adidas-by-stella-mccartney-clogs/GW2050.html,3,96,120,Women's adidas by Stella McCartney,Adidas,GW2050
282,Forum Bonega 2B Shoes,https://www.adidas.com/us/forum-bonega-2b-shoes/IG2396.html,,52,130,Women's Originals,Adidas,IG2396
283,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/ID9423.html,18,56,140,WOMEN Sportswear,Adidas,ID9423
284,NMD_R1 V3 Shoes,https://www.adidas.com/us/nmd_r1-v3-shoes/HQ4278.html,2,85,170,Women's Originals,Adidas,HQ4278
285,Five Ten Freerider Pro Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/IF7438.html,5,128,160,Women's Five Ten,Adidas,IF7438
286,NMD_V3 Shoes,https://www.adidas.com/us/nmd_v3-shoes/HQ9116.html,2,60,170,Women's Originals,Adidas,HQ9116
287,Adizero Select Basketball Shoes,https://www.adidas.com/us/adizero-select-basketball-shoes/IE9285.html,3,55,110,WOMEN Basketball,Adidas,IE9285
288,Superstar Bonega 2B Shoes,https://www.adidas.com/us/superstar-bonega-2b-shoes/IG2395.html,2,50,125,Women's Originals,Adidas,IG2395
289,Predator Accuracy+ Artificial Grass Soccer Cleats,https://www.adidas.com/us/predator-accuracy-plus-artificial-grass-soccer-cleats/IE9430.html,2,240,300,WOMEN Soccer,Adidas,IE9430
290,Predator Accuracy.1 Low Firm Ground Soccer Cleats,https://www.adidas.com/us/predator-accuracy.1-low-firm-ground-soccer-cleats/GW4575.html,7,200,250,WOMEN Soccer,Adidas,GW4575
291,TERREX Free Hiker 2.0 Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-2.0-hiking-shoes/IF4929.html,9,120,200,Women's TERREX,Adidas,IF4929
292,BYW Select Basketball Shoes,https://www.adidas.com/us/byw-select-basketball-shoes/IE9307.html,6,105,140,WOMEN Basketball,Adidas,IE9307
293,Five Ten Freerider Pro Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-pro-mountain-bike-shoes/IF7437.html,2,128,160,Women's Five Ten,Adidas,IF7437
294,Cloudfoam Pure 2.0  Shoes,https://www.adidas.com/us/cloudfoam-pure-2.0--shoes/H04753.html,10,50,75,Women's Sportswear,Adidas,H04753
295,Duramo SL Running Shoes,https://www.adidas.com/us/duramo-sl-running-shoes/ID9853.html,7,49,70,Women's Running,Adidas,ID9853
296,Ultraboost 22 Running Shoes,https://www.adidas.com/us/ultraboost-22-running-shoes/GX5592.html,10,95,190,Women's Running,Adidas,GX5592
297,Adilette Comfort Slides,https://www.adidas.com/us/adilette-comfort-slides/GZ5892.html,19,28,35,WOMEN Yoga,Adidas,GZ5892
298,Terrex Free Hiker 2.0 Low GORE-TEX Hiking Shoes,https://www.adidas.com/us/terrex-free-hiker-2.0-low-gore-tex-hiking-shoes/IG3200.html,3,144,180,Women's TERREX,Adidas,IG3200
299,Superstar Shoes,https://www.adidas.com/us/superstar-shoes/FZ6583.html,22,88,110,Women's Originals,Adidas,FZ6583
300,Avaflash Low Tennis Shoes,https://www.adidas.com/us/avaflash-low-tennis-shoes/HP5272.html,4,39,85,Women's Tennis,Adidas,HP5272
301,Ultra 4D Running Shoes,https://www.adidas.com/us/ultra-4d-running-shoes/IG2262.html,7,99,220,WOMEN Running,Adidas,IG2262
302,Forum Low Shoes,https://www.adidas.com/us/forum-low-shoes/IF2740.html,2,55,110,Women's Originals,Adidas,IF2740
303,Solarmotion BOA Golf Shoes,https://www.adidas.com/us/solarmotion-boa-golf-shoes/GV9394.html,3,112,160,Women's Golf,Adidas,GV9394
304,Dropset Training Shoes,https://www.adidas.com/us/dropset-training-shoes/GW3898.html,,91,130,Women's HIIT,Adidas,GW3898
305,The Velosamba Made with Nature Cycling Shoes,https://www.adidas.com/us/the-velosamba-made-with-nature-cycling-shoes/IE7023.html,5,135,150,WOMEN Cycling,Adidas,IE7023
306,Spiritain 2000 Shoes,https://www.adidas.com/us/spiritain-2000-shoes/ID5411.html,5,70,100,WOMEN Sportswear,Adidas,ID5411
307,X_PLRBOOST Shoes,https://www.adidas.com/us/x_plrboost-shoes/HP3144.html,11,72,160,Women's Sportswear,Adidas,HP3144
308,NMD_S1 Sock Shoes,https://www.adidas.com/us/nmd_s1-sock-shoes/ID4266.html,,154,220,Women's Originals,Adidas,ID4266
309,Solarmotion BOA Golf Shoes,https://www.adidas.com/us/solarmotion-boa-golf-shoes/HP3231.html,3,80,160,Women's Golf,Adidas,HP3231
310,Texas A&M Rivalry Low Shoes,https://www.adidas.com/us/texas-a-m-rivalry-low-shoes/IE7702.html,2,66,110,WOMEN Originals,Adidas,IE7702
311,Avacourt Tennis Shoes,https://www.adidas.com/us/avacourt-tennis-shoes/ID1541.html,,53,150,Women's Tennis,Adidas,ID1541
312,ZNSORED Shoes,https://www.adidas.com/us/znsored-shoes/HP5986.html,5,56,80,WOMEN Sportswear,Adidas,HP5986
313,CODECHAOS 22 Spikeless Golf Shoes,https://www.adidas.com/us/codechaos-22-spikeless-golf-shoes/GX2614.html,4,78,120,Women's Golf,Adidas,GX2614
314,Court Team Bounce 2.0 Shoes,https://www.adidas.com/us/court-team-bounce-2.0-shoes/HR1235.html,2,68,85,Women's Training,Adidas,HR1235
315,NMD_W1 Shoes,https://www.adidas.com/us/nmd_w1-shoes/IE9884.html,10,64,160,Women's Originals,Adidas,IE9884
316,Adizero Select Basketball Shoes,https://www.adidas.com/us/adizero-select-basketball-shoes/IE9319.html,2,77,110,WOMEN Basketball,Adidas,IE9319
317,TERREX Free Hiker 2 GORE-TEX Hiking Shoe,https://www.adidas.com/us/terrex-free-hiker-2-gore-tex-hiking-shoe/GZ3313.html,8,115,230,Women's TERREX,Adidas,GZ3313
318,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/IG0646.html,6,56,140,Women's Sportswear,Adidas,IG0646
319,Puremotion 2.0 Shoes,https://www.adidas.com/us/puremotion-2.0-shoes/IF2773.html,5,60,75,Women's Essentials,Adidas,IF2773
320,Ultraboost DNA XXII Shoes,https://www.adidas.com/us/ultraboost-dna-xxii-shoes/GX6848.html,2,133,190,WOMEN Sportswear,Adidas,GX6848
321,TERREX FREE HIKER 2 C.RDY W,https://www.adidas.com/us/terrex-free-hiker-2-c.rdy-w/IG0248.html,2,208,260,Women's TERREX,Adidas,IG0248
322,adidas by Stella McCartney ULTRABOOST SPEED,https://www.adidas.com/us/adidas-by-stella-mccartney-ultraboost-speed/IF0433.html,3,140,280,WOMEN adidas by Stella McCartney,Adidas,IF0433
323,adidas by Stella McCartney Seeulater Shoes,https://www.adidas.com/us/adidas-by-stella-mccartney-seeulater-shoes/ID1890.html,3,110,220,WOMEN adidas by Stella McCartney,Adidas,ID1890
324,aSMC x TERREX HIKING BOOT,https://www.adidas.com/us/asmc-x-terrex-hiking-boot/IG0145.html,4,175,250,Women's adidas by Stella McCartney,Adidas,IG0145
325,adidas x Marimekko Superstar Shoes,https://www.adidas.com/us/adidas-x-marimekko-superstar-shoes/HP9779.html,22,63,105,Women's Originals,Adidas,HP9779
326,X Crazyfast.1 Laceless Firm Ground Soccer Cleats,https://www.adidas.com/us/x-crazyfast.1-laceless-firm-ground-soccer-cleats/FZ6563.html,4,203,270,WOMEN Soccer,Adidas,FZ6563
327,Copa Gloro Firm Ground Soccer Cleats,https://www.adidas.com/us/copa-gloro-firm-ground-soccer-cleats/GY9045.html,,60,100,WOMEN Soccer,Adidas,GY9045
328,Pureboost 22 Running Shoes,https://www.adidas.com/us/pureboost-22-running-shoes/GW0906.html,2,56,140,Women's Running,Adidas,GW0906
329,CODECHAOS Laceless Golf Shoes,https://www.adidas.com/us/codechaos-laceless-golf-shoes/IG5358.html,2,110,220,WOMEN Golf,Adidas,IG5358
330,Five Ten Hiangle Climbing Shoes,https://www.adidas.com/us/five-ten-hiangle-climbing-shoes/EE9071.html,,128,160,Women's Five Ten,Adidas,EE9071
331,Avryn Shoes,https://www.adidas.com/us/avryn-shoes/IF8188.html,18,56,140,WOMEN Sportswear,Adidas,IF8188
332,Five Ten Freerider Mountain Bike Shoes,https://www.adidas.com/us/five-ten-freerider-mountain-bike-shoes/HQ2102.html,3,88,110,Women's Five Ten,Adidas,HQ2102
333,Five Ten Kirigami Climbing Shoes,https://www.adidas.com/us/five-ten-kirigami-climbing-shoes/EE8948.html,,80,100,Women's Five Ten,Adidas,EE8948
334,Five Ten Trailcross XT Shoes,https://www.adidas.com/us/five-ten-trailcross-xt-shoes/HQ3565.html,3,128,160,Women's Five Ten,Adidas,HQ3565
335,adidas by Stella McCartney ULTRABOOST SPEED,https://www.adidas.com/us/adidas-by-stella-mccartney-ultraboost-speed/IF3250.html,3,126,280,WOMEN adidas by Stella McCartney,Adidas,IF3250
336,Stan Smith Millencon Shoes,https://www.adidas.com/us/stan-smith-millencon-shoes/GZ9699.html,2,44,125,Women's Originals,Adidas,GZ9699
337,Y-3 Marathon Trail,https://www.adidas.com/us/y-3-marathon-trail/ID4121.html,3,198,330,WOMEN Y-3,Adidas,ID4121
