,count_of_sizes,colors,product_code,star_rating,comfort,quality,n_reviews,size
597,1,"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",HQ6346,4.6,85.6952,89.8577,562,49.4207
598,11,[['Grey Three / Pulse Yellow F21 / Grey Two']],FZ1025,4.6,91.3462,91.2879,132,50
599,16,"['Cloud White / Team Power Red 2 / Silver Metallic', 'Cloud White / Crystal White / Silver Metallic', 'Cloud White / Royal Blue / Silver Metallic']",IE9332,3.3,66.6667,66.6667,3,58.3333
600,5,"['Core Black / Cloud White / Team Shock Pink 2', 'Core Black / Core Black / Cloud White', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue', 'Cloud White / Cloud White / Core Black']",GZ0024,4.3,69.7692,78.3846,325,45.7692
601,13,"['Core Black / Grey Three / Red', 'Magic Lime S22 / Burgundy / Orbit Green F21', 'Core Black / Grey Three / Red', 'Burgundy / Orbit Green F21 / Turbo']",GZ9842,3.3,91.6667,83.3333,3,58.3333
602,12,"['Cloud White / Silver Metallic / Linen Green F22', 'Grey Two / Cloud White / Almost Blue F22', 'Bliss Orange / Beam Orange F22 / Cloud White']",GX4021,4.7,95,95,15,53.3333
603,8,"['Core Black / Cloud White / Grey Five', 'Beige Tone F21 / Core Black / Beam Yellow F22', 'Beam Orange F22 / Core Black / Semi Pulse Lilac F22', 'Silver Pebble / Core Black / Silver Pebble']",HP5400,4.3,78.1746,82.5397,189,48.6772
604,4,"['Cloud White / Cloud White / Off White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",GZ2314,4.4,78.8961,87.3377,154,54.0584
605,6,"['Halo Blue S21 / Halo Blue S21 / Clear Sky', 'Grey Six / Matte Silver / Blue Fusion S23', 'Grey Two / Clear Pink / Cloud White', 'Cloud White / Bliss Orange / Bliss Orange', 'Magic Mauve / Burgundy / Shadow Maroon']",GZ9653,4.7,86.6995,92.9803,203,54.9261
606,3,"['Grey Three / Cloud White / Grey Three', 'Scarlet / Cloud White / Scarlet', 'Core Black / Cloud White / Core Black', 'Collegiate Navy / Cloud White / Collegiate Navy']",FU8298,4.7,83.916,86.4045,2282,47.8122
607,7,[['Grey Two / Cloud White / Pulse Mint S22']],GV9663,4.7,83.9286,91.0714,14,60.7143
608,6,"['Bright Royal / Cloud White / Bliss Blue', 'Cloud White / Core Black / Lucid Lemon', 'Cloud White / Grey Two / Preloved Blue', 'Team Solar Orange / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Cloud White / Team Shock Pink 2']",GZ0031,4.7,81.7485,88.0368,163,51.9939
609,4,"['Purple / Cloud White / Lucid Fuchsia S23', 'Grey Four / Gum / Gum', 'Core Black / Cloud White / Cloud White', 'Crystal White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",HP5987,4.5,79.1667,84.6014,138,50.9058
610,4,"['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Two', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",GV9712,4.7,89.5908,88.7856,11561,51.9702
611,5,"['Cloud White / Cloud White / Semi Pulse Lilac F22', 'Cloud White / Violet Fusion S23 / Lucid Blue S23']",GV9530,4.3,72.1154,83.6538,26,47.1154
612,6,"['Cloud White / Silver Metallic / Linen Green F22', 'Grey Two / Cloud White / Almost Blue F22', 'Bliss Orange / Beam Orange F22 / Cloud White']",GX4020,4.7,95,95,15,53.3333
613,3,"['Grey Three / Grey Three / Grey Two', 'Core Black / Grey Three / Carbon', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Solar Gold', 'Shadow Navy / Shadow Navy / Acid Orange', 'Cloud White / Zero Metalic / Crystal White', 'Grey One / Cloud White / Solar Red', 'Silver Violet S23 / Silver Violet S23 / Silver Dawn S23', 'Core Black / Core Black / Solar Red', 'Core Black / Core Black / Carbon', 'Grey One / Silver Metallic / Core White', 'Core Black / Core Black / Coral Fusion', 'Orange / Orange / Core Black', 'Aluminium / Off White / Wonder Beige', 'Cloud White / Cloud White / Lucid Pink', 'Shadow Navy / Shadow Navy / Silver Metallic', 'Core Black / Core Black / Grey Six', 'Olive Strata / Core Black / Silver Pebble']",HP5982,4.4,76.4175,82.0876,194,56.3144
614,5,[['Pulse Mint / Core Black / Lucid Blue']],GV9073,4.6,83.8235,88.9706,34,52.9412
615,5,[['Solar Red / Cloud White / Coral Fusion S23']],GX9781,3.6,77.8846,60.5769,52,51.9231
616,4,[['Dash Grey / Cloud White / Silver Metallic']],GW2127,,,,,
617,2,"['Carbon / Talc / Cloud White', 'Core Black / Wonder White / Impact Orange', 'Core White / Almost Yellow / Blue Dawn']",IG3332,4.5,72.5352,85.5634,71,50
618,4,"['Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Core Black', 'Bliss / Bliss / Off White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Aluminium', 'Off White / Core Black / Core Black', 'Wonder Quartz / Grey One / Wonder Quartz']",HQ1984,4.6,80.6338,89.7541,427,54.6362
619,4,[['Core Black / Core Black / Active Red']],H02590,4.5,83.9849,88.2514,732,48.4225
620,3,"['Core Black / Cloud White / Core Black', 'Core Black / Lucid Lemon / Blue Bird', 'Cloud White / Dash Grey / Blue Dawn S23', 'Wonder Beige F23 / Carbon / Wonder White F21', 'Cloud White / Carbon / Metal Grey', 'Dash Grey / Metal Grey / Bright Blue', 'Metal Grey / Carbon / Better Scarlet']",IF5609,4.7,84.2905,89.1892,148,52.1959
621,3,[['Core Black / Silver Metallic / Cloud White']],EG5634,4.7,80.7692,86.5385,13,48.0769
622,4,"['Cloud White / Cloud White / Coral Fusion', 'Chalk White / Chalk White / Wonder Quartz']",GV9435,4.5,84,85,25,48
623,3,"['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Two', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",GZ5893,4.7,89.5908,88.7856,11561,51.9702
624,4,"['Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",ID9340,4.4,73.1818,81.3636,55,51.3636
625,5,"['Grey Four / Wonder White F21 / Wonder White F21', 'Olive Strata / Core Black / Core Black', 'Core Black / Cloud White / Off White', 'Cloud White / Cloud White / Off White']",F34057,4.6,76.15,84.45,500,55.5
626,2,"['Cloud White / Core Black / Lucid Lemon F23', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",HQ8891,4.1,78.2895,75.4386,114,50
627,2,"['Dash Grey / Silver Metallic / Lucid Lemon', 'Core Black / Cloud White / Carbon', 'Cloud White / Altered Blue / Lucid Pink']",HP9640,4.7,88.7931,90.5172,29,51.7241
628,2,"['Wonder Orchid / Off White / Shadow Red', 'Core Black / Acid Orange / Lucid Pink', 'Wonder Beige / Off White / Orbit Grey', 'Solar Green / Impact Orange / Core Black', 'Collegiate Gold / Acid Orange S21 / Legend Ink', 'Core Black / Better Scarlet S23 / Iron Metallic']",IE9306,4.4,80,80.5556,45,51.6667
629,4,"['Purple / Cloud White / Lucid Fuchsia S23', 'Grey Four / Gum / Gum', 'Core Black / Cloud White / Cloud White', 'Crystal White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black']",HP5985,4.5,79.1667,84.6014,138,50.9058
630,3,"['Core Black / Cloud White / Flash Aqua F23', 'Cloud White / Silver Metallic / Grey One']",HP3342,4.0,70.9302,80.814,43,44.186
631,3,"['Cloud White / Core Black / Better Scarlet S23', 'Carbon / Gold Metallic / Core Black', 'Core Black / Cloud White / Charcoal S24', 'Better Scarlet S23 / Cloud White / Charcoal S24']",IE9277,3.9,64.5833,72.9167,12,41.6667
632,1,"['Cloud White / Cloud White / Core Black', 'Cloud White / Cloud White / Core Black', 'Bliss / Bliss / Off White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Aluminium', 'Off White / Core Black / Core Black', 'Wonder Quartz / Grey One / Wonder Quartz']",GY5921,4.6,80.6338,89.7541,427,54.6362
633,2,"['Core Black / Grey Three / Grey Two', 'Sand Strata S23 / Silver Violet S23 / Wonder White F21', 'Wonder Steel F22 / Magic Grey Met. / Pulse Lilac F22', 'Bliss Lilac F22 / Beam Orange F22 / Almost Blue F22']",HR1182,4.4,86.0294,89.3382,68,50
634,1,"['Core Black / Gold Metallic / Tribe Purple', 'Core Black / Cloud White / Grey Three', 'Cloud White / Core Black / Off White', 'Cloud White / Team Collegiate Red / Cloud White', 'Team Solar Orange / Core Black / Team Solar Green']",GX9654,4.5,79.8433,88.604,351,44.5157
635,3,[['Non Dyed / Cloud White / Core Black']],GX9634,3.4,60,72.5,10,45
636,1,"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",IE1745,4.6,85.6952,89.8577,562,49.4207
637,1,"['Silver Dawn / Silver Dawn / Lucid Blue', 'Core Black / Cloud White / Bright Royal', 'Non Dyed / Core Black / Wonder Quartz', 'Core Black / Cloud White / Core Black', 'Core Black / Bright Yellow / Cloud White', 'Blue Dawn / Coral Fusion / Blue Fusion', 'White Tint / Court Green S23 / Blue Dawn S23', 'Cloud White / Solar Red / Beam Pink F22', 'Acid Orange S21 / Dash Grey / Bliss Orange', 'Core Black / White Tint / Beam Pink', 'Core Black / Core Black / Magic Beige F22', 'Flash Aqua / Cloud White / Bright Red', 'Grey Four / Crystal White / Wonder Clay F23', 'Wonder Quartz S23 / Gold Metallic / Chalk White', 'Core Black / Lucid Pink F23 / Blue Dawn S23', 'Cloud White / Wonder Blue F23 / Lucid Lemon F23', 'Royal Blue / Silver Dawn S23 / Lucid Lemon F23', 'Grey Two / Cloud White / Grey One', 'Non Dyed / Lucid Pink F23 / Lucid Lemon F23', 'Violet Fusion S23 / Violet Fusion S23 / Flash Aqua F23', 'Chalk White / Cloud White / Dash Grey', 'Wonder Quartz S23 / Cloud White / Wonder Taupe S23']",IE3063,4.6,85.6952,89.8577,562,49.4207
638,1,"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",HQ8605,4.4,78.8297,85.9837,3751,59.8012
639,0,"['Core Black / Off White / Grey Six', 'Core Black / Core Black / Solar Pink', 'Cloud White / Cloud White / Silver Metallic', 'Core Black / Core Black / Cloud White', 'Mineral Green / Mineral Green / Mineral Green', 'Bright Orange / Bright Orange / Core Black', 'Bliss / Bliss / Tech Emerald', 'Crystal White / Crystal White / Silver Metallic', 'Core Black / Core Black / Core Black', 'Wonder White F21 / Wonder White F21 / Purple Tint', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Grey One / Bliss Pink F22 / Cloud White', 'Grey Four / Almost Blue F22 / Cloud White', 'Bliss / Bliss Pink F22 / Cloud White', 'Shadow Maroon F22 / Shadow Maroon F22 / Cloud White', 'Cloud White / Magic Grey S22 / Legend Ink', 'Linen Green F22 / Mineral Green / Cloud White', 'Core Black / Core Black / Wild Brown S21', 'Orbit Green F21 / Orbit Green F21 / Gold Metallic', 'Feather Grey / Feather Grey / Violet Tone F21', 'Halo Blush / Halo Blush / Cloud White', 'Cloud White / Hi-Res Green / Real Magenta', 'Ecru Tint / Ecru Tint / Impact Yellow', 'Cloud White / Almost Blue F22 / Vivid Red S21', 'Shadow Red / Beam Orange F22 / Core Black', 'Off White / Blue Fusion S23 / Core Black', 'Cloud White / Cloud White / Bliss Orange', 'Impact Orange F22 / Impact Orange F22 / Impact Orange F22', 'Legacy Burgundy S22 / Legacy Burgundy S22 / Legacy Burgundy S22', 'Beam Yellow / Beam Yellow / Core Black', 'Core Black / Cloud White / Blue Dawn S23', 'Wonder White F21 / Wonder White F21 / Cloud White', 'Dark Green / Core Black / Cloud White', 'Magic Beige / Magic Beige / Ecru Tint', 'Clear Pink / Clear Pink / Cloud White', 'Wonder White / Wonder White / Wonder Taupe', 'Shadow Red / Shadow Red / Pink Strata', 'Wonder Taupe / Aluminium / Clear Pink', 'Cloud White / Wonder Quartz / Wonder Quartz', 'Core Black / Cloud White / Grey Two', 'Off White / Preloved Blue / Halo Blush', 'Grey Five / Cloud White / Carbon', 'Wonder White / Wonder Beige / Supplier Colour', 'Cloud White / Core Black / Solar Yellow', 'Core Black / Core Black / Pulse Yellow', 'Beam Orange F22 / Beam Orange F22 / Cream White', 'Clay Strata / Off White / Off White', 'Wonder Quartz / Off White / Off White', 'Wonder Beige / Off White / Off White']",HQ4248,,,,,
640,0,"['Cloud White / Core Black / Grey Six', 'Cloud White / Core Black / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Copper Metallic / Core Black', 'Cloud White / Off White / Crystal White', 'Cloud White / Night Sky / Green', 'Magic Beige F22 / Magic Beige F22 / Cloud White', 'Cloud White / Magic Lime S22 / Cloud White', 'Cloud White / Wonder White F21 / Off White', 'Cloud White / Semi Lucid Blue S23 / Gold Metallic', 'Sand Strata / Wonder Taupe / Core Black', 'Cloud White / Wonder White F21 / Better Scarlet S23', 'Core Black / Core Black / Cloud White', 'Core Black / Glow Blue / Off White', 'Core Black / Energy Ink / Silver Metallic', 'Cloud White / Orange / Royal Blue', 'Cloud White / Clear Pink / Semi Court Green', 'Off White / Core Black / Off White', 'Core Black / Off White / Magic Beige', 'Maroon / Wonder White / Maroon', 'Earth Strata / Wonder White / Earth Strata', 'Cloud White / Bright Red / Wonder Clay F23']",GW9783,,,,,
641,1,"['Core Black / Core Black / Bright Blue', 'Bright Blue / Cloud White / Core Black', 'Cloud White / Team Maroon / Team Colleg Gold', 'Cloud White / Collegiate Orange / Dark Green', 'Cloud White / Team Dark Grey / Team Collegiate Red', 'Cloud White / Scarlet / Core Black', 'Light Solid Grey / Light Solid Grey / Bold Gold', 'Cloud White / Cloud White / Green', 'Cloud White / Cloud White / Off White', 'Legend Ink / Legend Ink / Shadow Navy', 'Wonder Taupe / Wonder Taupe / Aluminium', 'Core Black / Silver Green / Carbon', 'Core Black / Core Black / Beam Green F22', 'Grey Three / Grey Five / Core Black', 'Core Black / Core Black / Beam Green F22', 'Cloud White / Cloud White / Cloud White', 'Shadow Navy / Core Blue / Impact Orange', 'Crystal White / Crystal White / Preloved Blue', 'Off White / Off White / Core Black', 'Silver Green / Silver Green / Olive Strata', 'Grey Three / Light Solid Grey / Lucid Fuchsia', 'Core Black / Core Black / Wonder Quartz', 'Lucid Blue / Cloud White / Blue Fusion', 'Grey One / Core Black / Grey Three', 'Semi Blue Burst / Preloved Ink / Solar Red', 'Cloud White / Core Black / Better Scarlet S23', 'Wonder Beige / Wonder Beige / Core Black', 'Off White / Semi Impact Orange / Crew Blue', 'Arctic Night / Arctic Night / Core Black', 'Carbon / Carbon / Bright Red', 'Earth Strata S23 / Earth Strata S23 / Core Black', 'Bright Royal / Blue Dawn S23 / Bright Red', 'Grey One / Collegiate Green / Grey Three', 'Core Black / Carbon / Lucid Lemon', 'Aluminium / Wonder Beige / Olive Strata', 'Core Black / Core Black / Solar Red', 'Grey One / Lucid Blue / Grey Three', 'Silver Green S23 / Silver Green S23 / Gold Metallic', 'Cloud White / Silver Metallic / Team Maroon', 'Cloud White / Gold Metallic / Team College Purple']",HQ5884,4.7,87.3964,90.1803,2052,50.0609
