,ShoeName,Category,no_colors,price_reduce,price,Brand,product_code,URL
1706,Blacktop Rider Glimmer Women's SneakersFrosted Ivory-Warm White-Cashew,Women,1,90.0,90.0,Puma,397090_01,https://us.puma.com/us/en/pd/blacktop-rider-glimmer-womens-sneakers/397090?swatch=01&referrer-category=womens-shop-all-womens
1707,CA Pro Suede Nubuck SneakersSedate Gray-PUMA White,Women,1,100.0,100.0,Puma,396704_02,https://us.puma.com/us/en/pd/ca-pro-suede-nubuck-sneakers/396704?swatch=02&referrer-category=womens-shop-all-womens
1708,Cali Wedge Tonal Women's SneakersPristine-Marshmallow,Women,1,90.0,90.0,Puma,385248_01,https://us.puma.com/us/en/pd/cali-wedge-tonal-womens-sneakers/385248?swatch=01&referrer-category=womens-shop-all-womens
1709,CA Pro Classic Women's SneakersPuma White,Women,1,80.0,80.0,Puma,396172_01,https://us.puma.com/us/en/pd/ca-pro-classic-womens-sneakers/396172?swatch=01&referrer-category=womens-shop-all-womens
1710,Mayze Stack Soft Winter Women's SneakersWarm White,Women,2,110.0,110.0,Puma,393065_01,https://us.puma.com/us/en/pd/mayze-stack-soft-winter-womens-sneakers/393065?swatch=01&referrer-category=womens-shop-all-womens
1711,PUMA Cali Court Leather Women's SneakersPUMA White-PUMA White-PUMA Gold,Women,2,85.0,85.0,Puma,393802_09,https://us.puma.com/us/en/pd/puma-cali-court-leather-womens-sneakers/393802?swatch=09&referrer-category=womens-shop-all-womens
1712,Magnify NITRO™ 2 Women's Running ShoesIcy Blue-Ultra Blue,Women,2,140.0,140.0,Puma,377540_04,https://us.puma.com/us/en/pd/magnify-nitro%E2%84%A2-2-womens-running-shoes/377540?swatch=04&referrer-category=womens-shop-all-womens
1713,Cali Dream West Coast Leather Women's SneakersPUMA Black-PUMA White,Women,4,90.0,90.0,Puma,392730_08,https://us.puma.com/us/en/pd/cali-dream-west-coast-leather-womens-sneakers/392730?swatch=08&referrer-category=womens-shop-all-womens
1714,Palermo Women's SneakersFresh Mint-Fast Pink,Women,2,90.0,90.0,Puma,397643_02,https://us.puma.com/us/en/pd/palermo-womens-sneakers/397643?swatch=02&referrer-category=womens-shop-all-womens
1715,Dinara Women's BootsPUMA Black,Women,2,100.0,100.0,Puma,394786_01,https://us.puma.com/us/en/pd/dinara-womens-boots/394786?swatch=01&referrer-category=womens-shop-all-womens
1716,PUMA x LAUREN LONDON RS-Trck SneakersPUMA White-Pristine,Women,1,130.0,130.0,Puma,392086_01,https://us.puma.com/us/en/pd/puma-x-lauren-london-rs-trck-sneakers/392086?swatch=01&referrer-category=womens-shop-all-womens
1717,Cali Dream Women's SneakersPuma White-Puma Black-Gray Violet,Women,1,90.0,90.0,Puma,383112_04,https://us.puma.com/us/en/pd/cali-dream-womens-sneakers/383112?swatch=04&referrer-category=womens-shop-all-womens
1718,Electrify NITRO™ 3 Women's Running ShoesPUMA Black-PUMA Silver,Women,3,100.0,100.0,Puma,378456_01,https://us.puma.com/us/en/pd/electrify-nitro%E2%84%A2-3-womens-running-shoes/378456?swatch=01&referrer-category=womens-shop-all-womens
1719,PUMA Cali Court Patent Women's SneakersPUMA White,Women,1,85.0,85.0,Puma,394755_02,https://us.puma.com/us/en/pd/puma-cali-court-patent-womens-sneakers/394755?swatch=02&referrer-category=womens-shop-all-womens
1720,Mayze Stack Luxe Women's SneakersPUMA White-Warm White-Dark Jasper,Women,2,95.0,95.0,Puma,389853_06,https://us.puma.com/us/en/pd/mayze-stack-luxe-womens-sneakers/389853?swatch=06&referrer-category=womens-shop-all-womens
1721,Cali Dream West Coast Leather Women's SneakersPUMA Black,Women,4,90.0,90.0,Puma,392730_02,https://us.puma.com/us/en/pd/cali-dream-west-coast-leather-womens-sneakers/392730?swatch=02&referrer-category=womens-shop-all-womens
1722,Mayze Stack Injex Women's SandalsPUMA Black,Women,2,60.0,60.0,Puma,389454_04,https://us.puma.com/us/en/pd/mayze-stack-injex-womens-sandals/389454?swatch=04&referrer-category=womens-shop-all-womens
1723,RS-X Reinvent Women's SneakersDark Jasper-Warm White,Women,1,110.0,110.0,Puma,371008_27,https://us.puma.com/us/en/pd/rs-x-reinvent-womens-sneakers/371008?swatch=27&referrer-category=womens-shop-all-womens
1724,Velocity NITRO™ 2 Women’s Running ShoesFire Orchid-Ultra Blue,Women,1,120.0,120.0,Puma,376262_21,https://us.puma.com/us/en/pd/velocity-nitro%E2%84%A2-2-women%E2%80%99s-running-shoes/376262?swatch=21&referrer-category=womens-shop-all-womens
1725,SEASONS Voyage NITRO™ 3 Women's Running ShoesEucalyptus-Alpine Snow-PUMA Black,Women,5,140.0,140.0,Puma,377746_04,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=04&referrer-category=womens-shop-all-womens
1726,STEWIE x WATER Stewie 2 Women's Basketball ShoesLight Aqua-PUMA White,Women,1,125.0,125.0,Puma,378318_02,https://us.puma.com/us/en/pd/stewie-x-water-stewie-2-womens-basketball-shoes/378318?swatch=02&referrer-category=womens-shop-all-womens
1727,Voltaic Evo Women's Running ShoeSugared Almond-PUMA Gold,Women,1,80.0,80.0,Puma,309720_04,https://us.puma.com/us/en/pd/voltaic-evo-womens-running-shoe/309720?swatch=04&referrer-category=womens-shop-all-womens
1728,Cali Dream West Coast Leather Women's SneakersPUMA White-PUMA Black,Women,4,90.0,90.0,Puma,392730_04,https://us.puma.com/us/en/pd/cali-dream-west-coast-leather-womens-sneakers/392730?swatch=04&referrer-category=womens-shop-all-womens
1729,PUMA x BLACK FIVES All-Pro NITRO™ Basketball ShoesPUMA Navy,Women,1,140.0,140.0,Puma,379886_01,https://us.puma.com/us/en/pd/puma-x-black-fives-all-pro-nitro%E2%84%A2-basketball-shoes/379886?swatch=01&referrer-category=womens-shop-all-womens
1730,ForeverRUN NITRO™ Women's Running ShoesFire Orchid-PUMA Black-PUMA Silver,Women,2,150.0,150.0,Puma,377758_09,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-womens-running-shoes/377758?swatch=09&referrer-category=womens-shop-all-womens
1731,Deviate NITRO™ 2 Women's Running ShoesFire Orchid-PUMA Black-Icy Blue,Women,3,160.0,160.0,Puma,376855_22,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-womens-running-shoes/376855?swatch=22&referrer-category=womens-shop-all-womens
1732,PUMA x LAUREN LONDON Suede SneakersPUMA White-PUMA White,Women,1,90.0,90.0,Puma,392085_01,https://us.puma.com/us/en/pd/puma-x-lauren-london-suede-sneakers/392085?swatch=01&referrer-category=womens-shop-all-womens
1733,PUMA x PLEASURES Velophasis Layers SneakersCayenne Pepper-Astro Red,Women,1,140.0,140.0,Puma,393301_02,https://us.puma.com/us/en/pd/puma-x-pleasures-velophasis-layers-sneakers/393301?swatch=02&referrer-category=womens-shop-all-womens
1734,Mayze Stack Soft Winter Women's SneakersPUMA Black,Women,2,110.0,110.0,Puma,393065_02,https://us.puma.com/us/en/pd/mayze-stack-soft-winter-womens-sneakers/393065?swatch=02&referrer-category=womens-shop-all-womens
1735,Velophasis Technisch Sneakers PUMA Black-PUMA White,Women,3,120.0,120.0,Puma,390932_02,https://us.puma.com/us/en/pd/velophasis-technisch-sneakers%C2%A0/390932?swatch=02&referrer-category=womens-shop-all-womens
1736,PUMA Cali Court Leather Women's SneakersPUMA White-PUMA Black,Women,2,85.0,85.0,Puma,393802_01,https://us.puma.com/us/en/pd/puma-cali-court-leather-womens-sneakers/393802?swatch=01&referrer-category=womens-shop-all-womens
1737,ForeverRUN NITRO™ Women's Running ShoesPUMA Black-PUMA White,Women,2,150.0,150.0,Puma,377758_01,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-womens-running-shoes/377758?swatch=01&referrer-category=womens-shop-all-womens
1738,KING ULTIMATE FG/AG Women's Soccer CleatsAlpine Snow-Asphalt-Yellow Blaze,Women,2,200.0,200.0,Puma,107565_03,https://us.puma.com/us/en/pd/king-ultimate-fg-ag-womens-soccer-cleats/107565?swatch=03&referrer-category=womens-shop-all-womens
1739,Palermo Women's Leather SneakersPUMA Black-Feather Gray-Gum,Women,2,90.0,90.0,Puma,397647_03,https://us.puma.com/us/en/pd/palermo-womens-leather-sneakers/397647?swatch=03&referrer-category=womens-shop-all-womens
1740,Deviate NITRO™ 2 Women's Running ShoesPUMA Black-Fire Orchid,Women,3,160.0,160.0,Puma,376855_17,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-womens-running-shoes/376855?swatch=17&referrer-category=womens-shop-all-womens
1741,Mayze Classic Women's SneakersPuma Black,Women,2,90.0,90.0,Puma,384209_02,https://us.puma.com/us/en/pd/mayze-classic-womens-sneakers/384209?swatch=02&referrer-category=womens-shop-all-womens
1742,ULTRA ULTIMATE FG/AG Women's Soccer CleatsUltra Blue-PUMA White-Pro Green,Women,2,220.0,220.0,Puma,107507_03,https://us.puma.com/us/en/pd/ultra-ultimate-fg-ag-womens-soccer-cleats/107507?swatch=03&referrer-category=womens-shop-all-womens
1743,Mayze Stack Injex Women's SandalsFrosted Ivory,Women,2,60.0,60.0,Puma,389454_05,https://us.puma.com/us/en/pd/mayze-stack-injex-womens-sandals/389454?swatch=05&referrer-category=womens-shop-all-womens
1744,Velophasis Multi SneakersChocolate Chip-Flaxen,Women,1,120.0,120.0,Puma,393449_02,https://us.puma.com/us/en/pd/velophasis-multi-sneakers/393449?swatch=02&referrer-category=womens-shop-all-womens
1745,Palermo SneakersCobalt Glaze-PUMA White,Women,5,90.0,90.0,Puma,396463_07,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=07&referrer-category=womens-shop-all-womens
1746,Run XX NITRO™ 2 Women's Running ShoesKoral Ice-Speed Green,Women,2,140.0,140.0,Puma,378482_02,https://us.puma.com/us/en/pd/run-xx-nitro%E2%84%A2-2-womens-running-shoes/378482?swatch=02&referrer-category=womens-shop-all-womens
1747,Clyde Tokyo SneakersSedate Gray-Pinktastic,Women,1,110.0,110.0,Puma,393078_01,https://us.puma.com/us/en/pd/clyde-tokyo-sneakers/393078?swatch=01&referrer-category=womens-shop-all-womens
1748,SEASONS Voyage NITRO™ 3 Women's Running ShoesAlpine Snow-Ultra Blue-Yellow Burst,Women,5,140.0,140.0,Puma,377746_05,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=05&referrer-category=womens-shop-all-womens
1749,ForeverRun NITRO™ Women's Running ShoesPUMA White-Cherry Tomato,Women,2,150.0,150.0,Puma,309758_01,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-womens-running-shoes/309758?swatch=01&referrer-category=womens-shop-all-womens
1750,Blacktop Rider Women's SneakersPUMA White-Frosty Pink,Women,1,90.0,90.0,Puma,395461_11,https://us.puma.com/us/en/pd/blacktop-rider-womens-sneakers/395461?swatch=11&referrer-category=womens-shop-all-womens
1751,Fuse 2.0 Women's Training ShoesPUMA Black-PUMA White-Dark Coal,Women,1,100.0,100.0,Puma,378823_01,https://us.puma.com/us/en/pd/fuse-2-0-womens-training-shoes/378823?swatch=01&referrer-category=womens-shop-all-womens
1752,Clyde OG PUMA 75th Year Anniversary Celebration SneakersPersian Blue-Orange Brick,Women,1,100.0,100.0,Puma,393326_01,https://us.puma.com/us/en/pd/clyde-og-puma-75th-year-anniversary-celebration-sneakers/393326?swatch=01&referrer-category=womens-shop-all-womens
1753,Velophasis Technisch Sneakers PUMA White-PUMA Black,Women,3,120.0,120.0,Puma,390932_01,https://us.puma.com/us/en/pd/velophasis-technisch-sneakers%C2%A0/390932?swatch=01&referrer-category=womens-shop-all-womens
1754,Scuderia Ferrari Clyde Garage Crews SneakersRosso Corsa-Warm White,Women,2,90.0,90.0,Puma,307826_02,https://us.puma.com/us/en/pd/scuderia-ferrari-clyde-garage-crews-sneakers/307826?swatch=02&referrer-category=womens-shop-all-womens
1755,Scuderia Ferrari Clyde Garage Crews SneakersPUMA Black-Warm White,Women,2,90.0,90.0,Puma,307826_01,https://us.puma.com/us/en/pd/scuderia-ferrari-clyde-garage-crews-sneakers/307826?swatch=01&referrer-category=womens-shop-all-womens
1756,PWR NITRO™ Squared Women's Training ShoesPUMA White-Speed Green,Women,3,120.0,120.0,Puma,378688_02,https://us.puma.com/us/en/pd/pwr-nitro%E2%84%A2-squared-womens-training-shoes/378688?swatch=02&referrer-category=womens-shop-all-womens
1757,Magnify NITRO™ 2 Women's Running ShoesPUMA Black-Koral Ice-Speed Green,Women,1,140.0,140.0,Puma,378906_01,https://us.puma.com/us/en/pd/magnify-nitro%E2%84%A2-2-womens-running-shoes/378906?swatch=01&referrer-category=womens-shop-all-womens
1758,Clyde OG PUMA 75th Year Anniversary Celebration PRM SneakersSedate Gray-Sedate Gray,Women,1,100.0,100.0,Puma,393314_02,https://us.puma.com/us/en/pd/clyde-og-puma-75th-year-anniversary-celebration-prm-sneakers/393314?swatch=02&referrer-category=womens-shop-all-womens
1759,Run XX NITRO™ 2 Women's Running ShoesPUMA Black-Koral Ice-Speed Green-PUMA Silver,Women,2,140.0,140.0,Puma,378482_01,https://us.puma.com/us/en/pd/run-xx-nitro%E2%84%A2-2-womens-running-shoes/378482?swatch=01&referrer-category=womens-shop-all-womens
1760,Electrify NITRO™ 3 Women's Running ShoesPUMA Black-Peach Smoothie-Speed Green,Women,3,100.0,100.0,Puma,378456_03,https://us.puma.com/us/en/pd/electrify-nitro%E2%84%A2-3-womens-running-shoes/378456?swatch=03&referrer-category=womens-shop-all-womens
1761,ForeverRun NITRO™ Women's Running ShoesCherry Tomato-PUMA Black,Women,2,150.0,150.0,Puma,309758_02,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-womens-running-shoes/309758?swatch=02&referrer-category=womens-shop-all-womens
1762,Velophasis Phased Women's SneakersPUMA Black-Intense Lavender,Women,1,120.0,120.0,Puma,394508_03,https://us.puma.com/us/en/pd/velophasis-phased-womens-sneakers/394508?swatch=03&referrer-category=womens-shop-all-womens
1763,Pulsar Wedge Deboss Women's SneakersPristine-Prairie Tan,Women,1,110.0,110.0,Puma,396449_01,https://us.puma.com/us/en/pd/pulsar-wedge-deboss-womens-sneakers/396449?swatch=01&referrer-category=womens-shop-all-womens
1764,PWR NITRO™ Squared Women's Training ShoesPUMA Black-Bold Blue-Future Pink,Women,3,120.0,120.0,Puma,378688_03,https://us.puma.com/us/en/pd/pwr-nitro%E2%84%A2-squared-womens-training-shoes/378688?swatch=03&referrer-category=womens-shop-all-womens
1765,CA Pro Women's SneakersPUMA White-Warm White,Women,1,100.0,100.0,Puma,394749_01,https://us.puma.com/us/en/pd/ca-pro-womens-sneakers/394749?swatch=01&referrer-category=womens-shop-all-womens
1766,Palermo SneakersPelé Yellow-Club Red,Women,5,90.0,90.0,Puma,396463_01,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=01&referrer-category=womens-shop-all-womens
1767,Dinara Women's BootsChocolate,Women,2,100.0,100.0,Puma,394786_04,https://us.puma.com/us/en/pd/dinara-womens-boots/394786?swatch=04&referrer-category=womens-shop-all-womens
1768,PUMA x CIELE Deviate NITRO™ 2 Women's Running ShoesDusty Tan,Women,2,160.0,160.0,Puma,378437_02,https://us.puma.com/us/en/pd/puma-x-ciele-deviate-nitro%E2%84%A2-2-womens-running-shoes/378437?swatch=02&referrer-category=womens-shop-all-womens
1769,PUMA x CIELE Deviate NITRO™ 2 Women's Running ShoesVibrant Red,Women,2,160.0,160.0,Puma,378437_01,https://us.puma.com/us/en/pd/puma-x-ciele-deviate-nitro%E2%84%A2-2-womens-running-shoes/378437?swatch=01&referrer-category=womens-shop-all-womens
1770,Palermo SneakersClub Red-Club Navy,Women,5,90.0,90.0,Puma,396463_09,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=09&referrer-category=womens-shop-all-womens
1771,PUMA-180 PRM Women's SneakersPUMA White-Icy Blue-Warm White,Women,2,110.0,110.0,Puma,393764_03,https://us.puma.com/us/en/pd/puma-180-prm-womens-sneakers/393764?swatch=03&referrer-category=womens-shop-all-womens
1772,Magnify NITRO™ 2 Women's Running ShoesAsh Gray-PUMA White-Yellow Burst-Vivid Violet,Women,2,140.0,140.0,Puma,377540_05,https://us.puma.com/us/en/pd/magnify-nitro%E2%84%A2-2-womens-running-shoes/377540?swatch=05&referrer-category=womens-shop-all-womens
1773,PUMA-180 PRM Women's SneakersFrosted Ivory-PUMA White,Women,2,110.0,110.0,Puma,393764_02,https://us.puma.com/us/en/pd/puma-180-prm-womens-sneakers/393764?swatch=02&referrer-category=womens-shop-all-womens
1774,Deviate NITRO™ Elite 2 'Marathon Series' Women's Running ShoesPUMA Black-Strawberry Burst-Yellow Blaze,Women,1,200.0,200.0,Puma,378454_01,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-elite-2-marathon-series-womens-running-shoes/378454?swatch=01&referrer-category=womens-shop-all-womens
1775,Fuse 2.0 Women's Training ShoesPUMA White-Fire Orchid-PUMA Black,Women,3,100.0,100.0,Puma,376169_10,https://us.puma.com/us/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=10&referrer-category=womens-shop-all-womens
1776,SEASONS Voyage NITRO™ 3 Women's Running ShoesPUMA Black-Cool Dark Gray-PUMA Silver,Women,5,140.0,140.0,Puma,377746_01,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=01&referrer-category=womens-shop-all-womens
1777,PWRSPIN Indoor Cycling ShoesUltra Orange-PUMA Black,Women,1,120.0,120.0,Puma,378096_02,https://us.puma.com/us/en/pd/pwrspin-indoor-cycling-shoes/378096?swatch=02&referrer-category=womens-shop-all-womens
1778,SEASONS Voyage NITRO™ 3 Women's Running ShoesCool Dark Gray-Koral Ice,Women,5,140.0,140.0,Puma,377746_03,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=03&referrer-category=womens-shop-all-womens
1779,FUTURE ULTIMATE FG/AG Women's Soccer CleatsPersian Blue-PUMA White-Pro Green,Women,1,220.0,220.0,Puma,107356_03,https://us.puma.com/us/en/pd/future-ultimate-fg-ag-womens-soccer-cleats/107356?swatch=03&referrer-category=womens-shop-all-womens
1780,PUMA x FIRST MILE Velocity NITRO™ 2 Women's Running ShoesWarm White-Bright Melon,Women,1,130.0,130.0,Puma,379114_01,https://us.puma.com/us/en/pd/puma-x-first-mile-velocity-nitro%E2%84%A2-2-womens-running-shoes/379114?swatch=01&referrer-category=womens-shop-all-womens
1781,PWR XX NITRO™ Luxe Retro Glam Women's Training ShoesPUMA Black-Cool Dark Gray-PUMA Silver,Women,1,110.0,110.0,Puma,378791_01,https://us.puma.com/us/en/pd/pwr-xx-nitro%E2%84%A2-luxe-retro-glam-womens-training-shoes/378791?swatch=01&referrer-category=womens-shop-all-womens
1782,Liberate NITRO™ 2 Women's Running ShoesIcy Blue-PUMA Silver-Regal Blue,Women,2,120.0,120.0,Puma,377316_07,https://us.puma.com/us/en/pd/liberate-nitro%E2%84%A2-2-womens-running-shoes/377316?swatch=07&referrer-category=womens-shop-all-womens
1783,SEASONS Fast-Trac NITRO™ GORE-TEX® Women's Running ShoesPUMA Black-Fire Orchid,Women,1,140.0,140.0,Puma,377063_04,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-gore-tex%C2%AE-womens-running-shoes/377063?swatch=04&referrer-category=womens-shop-all-womens
1784,SEASONS Explore NITRO™ Women's Hiking ShoesPUMA Black-Platinum Gray,Women,3,110.0,110.0,Puma,377855_01,https://us.puma.com/us/en/pd/seasons-explore-nitro%E2%84%A2-womens-hiking-shoes/377855?swatch=01&referrer-category=womens-shop-all-womens
1785,SEASONS Voyage NITRO™ 3 GORE-TEX Women's Trail Running ShoesAstro Red-Fire Orchid-PUMA Black,Women,1,160.0,160.0,Puma,377839_02,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-gore-tex-womens-trail-running-shoes/377839?swatch=02&referrer-category=womens-shop-all-womens
1786,Electrify NITRO™ 3 Women's Running ShoesFire Orchid-Ultra Blue,Women,3,100.0,100.0,Puma,378456_05,https://us.puma.com/us/en/pd/electrify-nitro%E2%84%A2-3-womens-running-shoes/378456?swatch=05&referrer-category=womens-shop-all-womens
1787,Liberate NITRO™ 2 Women's Running ShoesFire Orchid-PUMA Silver-Icy Blue,Women,2,120.0,120.0,Puma,377316_09,https://us.puma.com/us/en/pd/liberate-nitro%E2%84%A2-2-womens-running-shoes/377316?swatch=09&referrer-category=womens-shop-all-womens
1788,Velocity NITRO™ 2 GORE-TEX® Women's Running ShoesPUMA Black-Purple Pop-Yellow Burst,Women,1,140.0,140.0,Puma,377508_04,https://us.puma.com/us/en/pd/velocity-nitro%E2%84%A2-2-gore-tex%C2%AE-womens-running-shoes/377508?swatch=04&referrer-category=womens-shop-all-womens
1789,Deviate NITRO™ 2 'Marathon Series' Women's Running ShoesPUMA Black-Strawberry Burst-Yellow Blaze,Women,1,170.0,170.0,Puma,378684_01,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-marathon-series-womens-running-shoes/378684?swatch=01&referrer-category=womens-shop-all-womens
1790,Palermo Special Women's SneakersPink Delight-PUMA Green-Gum,Women,1,90.0,90.0,Puma,397858_01,https://us.puma.com/us/en/pd/palermo-special-womens-sneakers/397858?swatch=01&referrer-category=womens-shop-all-womens
1791,Puma-180 Corduroy Women's SneakersEucalyptus-PUMA White,Women,1,100.0,100.0,Puma,396383_02,https://us.puma.com/us/en/pd/puma-180-corduroy-womens-sneakers/396383?swatch=02&referrer-category=womens-shop-all-womens
1792,SEASONS Explore NITRO™ Women's Hiking ShoesAsh Gray-Alpine Snow-Koral Ice,Women,3,110.0,110.0,Puma,377855_06,https://us.puma.com/us/en/pd/seasons-explore-nitro%E2%84%A2-womens-hiking-shoes/377855?swatch=06&referrer-category=womens-shop-all-womens
1793,Palermo SneakersVine-Clementine,Women,5,90.0,90.0,Puma,396463_05,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=05&referrer-category=womens-shop-all-womens
1794,PUMA x CIELE ForeverRun NITRO™ Women's Running ShoesPUMA Black,Women,1,160.0,160.0,Puma,379288_01,https://us.puma.com/us/en/pd/puma-x-ciele-foreverrun-nitro%E2%84%A2-womens-running-shoes/379288?swatch=01&referrer-category=womens-shop-all-womens
1795,Velophasis Technisch Sneakers Warm White-Yellow Burst-Parakeet Green,Women,3,120.0,120.0,Puma,390932_09,https://us.puma.com/us/en/pd/velophasis-technisch-sneakers%C2%A0/390932?swatch=09&referrer-category=womens-shop-all-womens
1796,BMW M Motorsport RS-Puls Women's SneakersPUMA Black-Cool Cobalt-Pop Red,Women,1,120.0,120.0,Puma,307761_01,https://us.puma.com/us/en/pd/bmw-m-motorsport-rs-puls-womens-sneakers/307761?swatch=01&referrer-category=womens-shop-all-womens
1797,SEASONS Fast-Trac NITRO™ 2 Women's Running ShoesNeon Sun-Alpine Snow-PUMA Black,Women,2,120.0,120.0,Puma,307685_04,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-2-womens-running-shoes/307685?swatch=04&referrer-category=womens-shop-all-womens
1798,SEASONS Fast-Trac NITRO™ 2 Women's Running ShoesAsh Gray-PUMA Black-Koral Ice,Women,2,120.0,120.0,Puma,307685_03,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-2-womens-running-shoes/307685?swatch=03&referrer-category=womens-shop-all-womens
